Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
970.751297	39.522542	0.000000	0.000000	3.786574	39.567203
970.751297	39.622849	0.000000	0.000000	3.785088	39.667878
970.751297	39.722881	0.000000	0.000000	3.786277	39.750313
970.751297	39.823411	0.000000	0.000000	3.785385	39.879288
970.751297	39.923548	0.000000	0.000000	3.784790	39.959971
970.751297	40.023999	0.000000	0.000000	3.785385	40.060384
970.751297	40.125025	0.000000	0.000000	3.785980	40.182857
970.751297	40.226018	0.000000	0.000000	3.786574	40.264454
970.751297	40.326328	0.000000	0.000000	3.786277	40.367142
970.751297	40.426940	0.000000	0.000000	3.784493	40.467666
970.751297	40.527530	0.000000	0.000000	3.784493	40.568097
970.751297	40.628354	0.000000	0.000000	3.785088	40.671029
970.751297	40.728412	0.000000	0.000000	3.787763	40.771263
970.751297	40.829003	0.000000	0.000000	3.788655	40.873377
970.751297	40.929420	0.000000	0.000000	3.786574	40.974507
970.751297	41.029748	0.000000	0.000000	3.789547	41.074880
970.751297	41.130159	0.000000	0.000000	3.787169	41.179286
970.751297	41.231145	0.000000	0.000000	3.785682	41.280612
970.751297	41.332033	0.000000	0.000000	3.787169	41.360305
970.751297	41.432590	0.000000	0.000000	3.788655	41.484358
970.751297	41.533123	0.000000	0.000000	3.787763	41.584039
970.751297	41.634010	0.000000	0.000000	3.787466	41.661787
970.751297	41.734365	0.000000	0.000000	3.786872	41.790817
970.751297	41.835024	0.000000	0.000000	3.786574	41.871629
970.751297	41.935402	0.000000	0.000000	3.787763	41.971949
970.751297	42.035473	0.000000	0.000000	3.789547	42.073801
970.751297	42.136100	0.000000	0.000000	3.789250	42.174509
970.751297	42.236848	0.000000	0.000000	3.788061	42.275944
970.751297	42.337303	0.000000	0.000000	3.789845	42.376051
970.751297	42.437409	0.000000	0.000000	3.787763	42.478080
970.751297	42.537859	0.000000	0.000000	3.790142	42.579150
970.751297	42.638485	0.000000	0.000000	3.789250	42.679723
970.751297	42.739413	0.000000	0.000000	3.789845	42.782653
970.751297	42.839573	0.000000	0.000000	3.788655	42.882308
970.751297	42.940355	0.000000	0.000000	3.788655	42.985217
970.751297	43.040668	0.000000	0.000000	3.789547	43.095208
970.751297	43.141333	0.000000	0.000000	3.789547	43.178046
970.751297	43.241997	0.000000	0.000000	3.790142	43.278674
