Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
0.000000	39.686227	0.095975	39.786524	3.152071	39.886112
0.000000	39.895581	0.100668	39.995567	3.152885	40.086870
0.000000	40.094238	0.100668	40.179863	3.151845	40.271025
0.000000	40.280609	0.096913	40.361871	3.152665	40.452857
0.000000	40.459814	0.099729	40.544165	3.152366	40.637594
0.000000	40.644545	0.101606	40.743817	3.152587	40.835186
0.000000	40.844750	0.099729	40.926427	3.151845	41.017451
0.000000	41.025005	0.099729	41.108874	3.152440	41.199784
0.000000	41.207073	0.098791	41.292165	3.152515	41.383717
0.000000	41.393314	0.096913	41.495219	3.152145	41.586402
0.000000	41.590648	0.099729	41.676930	3.152366	41.768610
0.000000	41.775518	0.100668	41.859328	3.152439	41.952247
0.000000	41.959828	0.100668	42.042420	3.151993	42.133423
0.000000	42.140236	0.104422	42.235781	3.151693	42.327470
0.000000	42.335668	0.100668	42.417816	3.152514	42.508767
0.000000	42.515923	0.098791	42.600481	3.152143	42.691592
0.000000	42.698745	0.098791	42.783228	3.152515	42.873917
0.000000	42.883073	0.099729	42.966235	3.151102	43.058670
0.000000	43.065631	0.099729	43.148956	3.151474	43.240889
0.000000	43.248516	0.099729	43.332529	3.152440	43.422388
0.000000	43.426303	0.103483	43.514340	3.151694	43.605783
0.000000	43.615172	0.102544	43.696164	3.153850	43.789764
0.000000	43.797613	0.098791	43.895563	3.152218	43.985815
0.000000	43.993479	0.098791	44.078541	3.152812	44.170029
0.000000	44.179241	0.097852	44.280618	3.152070	44.373467
0.000000	44.382266	0.100668	44.464124	3.152068	44.555772
0.000000	44.564194	0.098791	44.645792	3.152143	44.738579
0.000000	44.745653	0.099729	44.829502	3.151994	44.920954
0.000000	44.930956	0.097852	45.013135	3.152813	45.104286
0.000000	45.112081	0.099729	45.195801	3.152291	45.287000
0.000000	45.295282	0.098791	45.379259	3.153184	45.470553
0.000000	45.474811	0.096913	45.562660	3.153186	45.653035
0.000000	45.656875	0.100668	45.732316	3.152737	45.824248
0.000000	45.833960	0.098791	45.935278	3.152366	46.015524
0.000000	46.022094	0.100668	46.107599	3.152291	46.198552
0.000000	46.207109	0.099729	46.288791	3.152663	46.382335
0.000000	46.391315	0.095975	46.491787	3.152146	46.584643
0.000000	46.593436	0.097852	46.675828	3.152887	46.766579
0.000000	46.770723	0.110991	46.847750	3.152728	46.939857
0.000000	46.948121	0.098791	47.031467	3.152515	47.123993
0.000000	47.130503	0.100668	47.214438	3.152514	47.306167
0.000000	47.312707	0.098791	47.396901	3.151474	47.488369
0.000000	47.498073	0.098791	47.578894	3.152292	47.671513
0.000000	47.679115	0.103483	47.762028	3.151471	47.852884
0.000000	47.862079	0.098791	47.944266	3.152143	48.035607
0.000000	48.042722	0.100668	48.126655	3.152291	48.219938
0.000000	48.227228	0.096913	48.311770	3.152442	48.403921
0.000000	48.407215	0.100668	48.496027	3.152514	48.587317
0.000000	48.595286	0.099729	48.677875	3.152960	48.770498
0.000000	48.776804	0.096913	48.860793	3.152591	48.952136
0.000000	48.962119	0.097852	49.043330	3.152813	49.135628
0.000000	49.144668	0.100668	49.225477	3.152662	49.317571
0.000000	49.327014	0.097852	49.423865	3.152441	49.516065
0.000000	49.525068	0.099729	49.606100	3.153481	49.699339
0.000000	49.706840	0.097852	49.803165	3.152739	49.894557
0.000000	49.903557	0.100668	49.986581	3.152588	50.080336
0.000000	50.089591	0.097852	50.190636	3.152218	50.282038
0.000000	50.288507	0.098791	50.373967	3.152515	50.467201
0.000000	50.477552	0.100668	50.558726	3.152068	50.649733
0.000000	50.657053	0.097852	50.740426	3.152144	50.832870
0.000000	50.844436	0.098791	50.925048	3.152515	51.017958
0.000000	51.024082	0.106299	51.109101	3.152435	51.199353
0.000000	51.208192	0.103483	51.290736	3.152660	51.385260
0.000000	51.389482	0.097852	51.477591	3.153854	51.569912
0.000000	51.577163	0.096913	51.659612	3.153260	51.753851
0.000000	51.765529	0.098791	51.862694	3.151697	51.952769
0.000000	51.962853	0.096913	52.044760	3.152888	52.134352
0.000000	52.140326	0.103483	52.215603	3.152214	52.308624
0.000000	52.313718	0.099729	52.397864	3.151994	52.488545
0.000000	52.495836	0.096913	52.581686	3.152517	52.671954
0.000000	52.679334	0.096913	52.764382	3.152591	52.854433
0.000000	52.859951	0.098791	52.945467	3.154745	53.039150
0.000000	53.046682	0.100668	53.129399	3.152365	53.220021
0.000000	53.226531	0.100668	53.311804	3.153257	53.402418
0.000000	53.409249	0.097852	53.494437	3.153631	53.586018
0.000000	53.594205	0.103483	53.677820	3.151768	53.769542
0.000000	53.778747	0.101606	53.859094	3.153330	53.951978
0.000000	53.963864	0.102544	54.041705	3.152884	54.132702
0.000000	54.141789	0.098791	54.225007	3.152887	54.318219
0.000000	54.331104	0.097852	54.407131	3.154225	54.521841
0.000000	54.529003	0.096913	54.603717	3.152665	54.696955
0.000000	54.705625	0.096913	54.808313	3.152888	54.899290
0.000000	54.907179	0.099729	54.990538	3.152812	55.081570
0.000000	55.088560	0.099729	55.172824	3.152663	55.263533
0.000000	55.270290	0.098791	55.354178	3.152664	55.446354
0.000000	55.452729	0.098791	55.529193	3.152887	55.620019
0.000000	55.629927	0.103483	55.732141	3.152437	55.825493
0.000000	55.832656	0.098791	55.916031	3.153258	56.007275
0.000000	56.013965	0.095975	56.099373	3.152740	56.190556
0.000000	56.198498	0.099729	56.281055	3.152366	56.373208
0.000000	56.386299	0.099729	56.463418	3.153109	56.556024
0.000000	56.569351	0.104422	56.667169	3.151767	56.759319
0.000000	56.767328	0.097852	56.849017	3.152367	56.943981
0.000000	56.951664	0.098791	57.055222	3.154150	57.145451
0.000000	57.152292	0.106299	57.237503	3.151097	57.328765
0.000000	57.337978	0.102544	57.417146	3.152586	57.511276
0.000000	57.517485	0.096913	57.600572	3.153334	57.694262
0.000000	57.704002	0.097852	57.799717	3.152293	57.890643
0.000000	57.896590	0.103483	57.980648	3.153329	58.073157
0.000000	58.085379	0.097852	58.183952	3.152144	58.277722
0.000000	58.283704	0.100668	58.368544	3.153108	58.460865
0.000000	58.469536	0.101606	58.552538	3.152513	58.643237
0.000000	58.650069	0.099729	58.733925	3.152737	58.824751
0.000000	58.832592	0.098791	58.929824	3.153035	59.020702
0.000000	59.027347	0.099729	59.110658	3.152960	59.204358
0.000000	59.211396	0.099729	59.297786	3.152737	59.389317
0.000000	59.401335	0.098791	59.479622	3.152366	59.554505
0.000000	59.561530	0.096913	59.644614	3.152294	59.736975
0.000000	59.744200	0.103483	59.827650	3.152511	59.918462
0.000000	59.928557	0.100668	60.011707	3.153851	60.102850
509.580313	60.123556	0.572733	60.214959	3.212864	60.305955
509.580313	60.312709	0.569917	60.405766	3.224313	60.508817
509.580313	60.515980	0.564287	60.613764	3.235393	60.711699
509.580313	60.721044	0.574610	60.803212	3.239993	60.895089
509.580313	60.902911	0.573672	61.000431	3.245048	61.091013
509.580313	61.098108	0.569917	61.182948	3.250105	61.274408
509.580313	61.280589	0.575549	61.365866	3.253520	61.455911
509.580313	61.461604	0.568979	61.547748	3.255012	61.638950
509.580313	61.647992	0.572733	61.750940	3.259320	61.831721
509.580313	61.839456	0.574610	61.944742	3.259765	62.021842
509.580313	62.031431	0.571794	62.132537	3.263929	62.231174
509.580313	62.236394	0.566163	62.322628	3.264751	62.413140
509.580313	62.419930	0.564287	62.504699	3.265422	62.595624
509.580313	62.602371	0.568041	62.687894	3.268764	62.781058
509.580313	62.789903	0.570856	62.872526	3.269059	62.965129
509.580313	62.978115	0.568979	63.075155	3.269283	63.165425
509.580313	63.173917	0.570856	63.256328	3.270322	63.348050
509.580313	63.354399	0.575549	63.449313	3.271582	63.541925
509.580313	63.549117	0.571794	63.632286	3.273444	63.725175
509.580313	63.737956	0.573672	63.838134	3.273591	63.929064
509.580313	63.936308	0.571794	64.021278	3.273890	64.113200
509.580313	64.119431	0.570856	64.204782	3.273890	64.298156
509.580313	64.307279	0.576487	64.408662	3.274480	64.508422
509.580313	64.515097	0.569917	64.619391	3.276864	64.696341
509.580313	64.708614	0.568041	64.808901	3.278204	64.899943
509.580313	64.912123	0.565225	64.991336	3.279024	65.082968
509.580313	65.091685	0.571794	65.191175	3.278498	65.282808
509.580313	65.293302	0.570856	65.371703	3.278573	65.465349
509.580313	65.477036	0.571794	65.557909	3.278498	65.648606
509.580313	65.656561	0.570856	65.741564	3.278647	65.834494
509.580313	65.841367	0.567102	65.926080	3.278873	66.017808
509.580313	66.024893	0.562410	66.107854	3.279992	66.200874
509.580313	66.209067	0.575549	66.291289	3.282212	66.383139
509.580313	66.389816	0.571794	66.465020	3.281323	66.558195
509.580313	66.563719	0.572733	66.647620	3.281619	66.740951
509.580313	66.747764	0.568979	66.844511	3.282886	66.936422
509.580313	66.945545	0.568041	67.025849	3.282887	67.118440
509.580313	67.130176	0.564287	67.230147	3.283856	67.320746
509.580313	67.328372	0.570856	67.413002	3.283330	67.518120
509.580313	67.525945	0.573672	67.629814	3.283105	67.721689
509.580313	67.729897	0.572733	67.813098	3.283180	67.904211
509.580313	67.913800	0.572733	67.994058	3.283180	68.087321
509.580313	68.094344	0.571794	68.177473	3.283329	68.269013
509.580313	68.276678	0.569917	68.372988	3.283628	68.463473
509.580313	68.471365	0.568979	68.555933	3.284298	68.646978
509.580313	68.652204	0.572733	68.737992	3.284369	68.828735
509.580313	68.837038	0.573672	68.923150	3.285112	69.015539
509.580313	69.023261	0.571794	69.125515	3.285262	69.218335
509.580313	69.226591	0.572733	69.309348	3.286376	69.407830
509.580313	69.411543	0.571794	69.509695	3.287120	69.601839
509.580313	69.608728	0.571794	69.692160	3.287492	69.786842
509.580313	69.794120	0.568041	69.878288	3.287718	69.967971
509.580313	69.972577	0.573672	70.053262	3.287639	70.142592
509.580313	70.148035	0.575549	70.235213	3.287712	70.325931
509.580313	70.334597	0.571794	70.417000	3.288012	70.509643
509.580313	70.517701	0.569917	70.600590	3.288162	70.691616
509.580313	70.697917	0.568979	70.783429	3.288238	70.874759
509.580313	70.882309	0.570856	70.965680	3.288087	71.056870
509.580313	71.065376	0.572733	71.149122	3.287937	71.241083
509.580313	71.249060	0.572733	71.331899	3.287937	71.424446
509.580313	71.437354	0.568979	71.513947	3.288238	71.604864
509.580313	71.611700	0.572733	71.696773	3.288309	71.787480
509.580313	71.793966	0.573672	71.890026	3.288011	71.988489
509.580313	72.000505	0.570856	72.098889	3.288905	72.197545
509.580313	72.204860	0.572733	72.287201	3.289349	72.379527
509.580313	72.387134	0.568979	72.475244	3.290021	72.568660
509.580313	72.575964	0.568979	72.678604	3.290170	72.771485
509.580313	72.780713	0.568041	72.861920	3.290097	72.953158
509.580313	72.965742	0.572733	73.046534	3.289795	73.139002
509.580313	73.146493	0.569917	73.232373	3.291805	73.322785
509.580313	73.330736	0.568041	73.417275	3.291211	73.508120
509.580313	73.514906	0.570856	73.599882	3.291507	73.690420
509.580313	73.697939	0.568041	73.782073	3.292178	73.874812
509.580313	73.883863	0.568979	73.985833	3.292326	74.076950
509.580313	74.083282	0.568979	74.170160	3.292995	74.262103
509.580313	74.271782	0.574610	74.352772	3.292544	74.443185
509.580313	74.449948	0.569917	74.534839	3.292920	74.627778
509.580313	74.635857	0.569917	74.718117	3.292920	74.809191
509.580313	74.814989	0.568979	74.900254	3.292995	74.992971
