Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
0.000000	29.257217	0.000000	0.000000	3.400653	29.298095
0.000000	29.358120	0.000000	0.000000	3.400950	29.401230
0.000000	29.458663	0.000000	0.000000	3.400950	29.501594
0.000000	29.559464	0.000000	0.000000	3.399464	29.602630
0.000000	29.659655	0.000000	0.000000	3.400950	29.704652
0.000000	29.760139	0.000000	0.000000	3.400653	29.804785
0.000000	29.860590	0.000000	0.000000	3.400653	29.905674
0.000000	29.960611	0.000000	0.000000	3.400653	30.007885
1588.569081	30.061260	0.000000	0.000000	3.401545	30.117698
1588.569081	30.161997	0.000000	0.000000	3.582018	30.198341
1588.569081	30.262940	0.000000	0.000000	3.600452	30.299485
1588.569081	30.363750	0.000000	0.000000	3.614129	30.421415
1588.569081	30.464240	0.000000	0.000000	3.622751	30.505012
1588.569081	30.564343	0.000000	0.000000	3.629589	30.607195
1588.569081	30.664685	0.000000	0.000000	3.634346	30.707619
1588.569081	30.764977	0.000000	0.000000	3.638212	30.810441
1588.569081	30.865769	0.000000	0.000000	3.640590	30.910300
1588.569081	30.966256	0.000000	0.000000	3.643563	30.992567
1588.569081	31.066983	0.000000	0.000000	3.644753	31.113841
1588.569081	31.167562	0.000000	0.000000	3.646536	31.215016
1588.569081	31.268434	0.000000	0.000000	3.647726	31.296578
1588.569081	31.368922	0.000000	0.000000	3.649807	31.416272
1588.569081	31.469641	0.000000	0.000000	3.649212	31.521094
1588.569081	31.570041	0.000000	0.000000	3.652186	31.596034
1588.569081	31.670995	0.000000	0.000000	3.652483	31.727166
1588.569081	31.771957	0.000000	0.000000	3.653375	31.808682
1588.569081	31.872099	0.000000	0.000000	3.653672	31.908790
1588.569081	31.973075	0.000000	0.000000	3.653672	32.031423
1588.569081	32.073348	0.000000	0.000000	3.655159	32.113641
1588.569081	32.174081	0.000000	0.000000	3.656348	32.217231
1588.569081	32.274322	0.000000	0.000000	3.656051	32.319870
1588.569081	32.375105	0.000000	0.000000	3.658132	32.422661
1588.569081	32.475265	0.000000	0.000000	3.658132	32.524489
1588.569081	32.575751	0.000000	0.000000	3.658132	32.601760
1588.569081	32.676269	0.000000	0.000000	3.657835	32.723458
1588.569081	32.777040	0.000000	0.000000	3.657835	32.826699
1588.569081	32.877689	0.000000	0.000000	3.658429	32.905970
1588.569081	32.977766	0.000000	0.000000	3.659024	33.028680
1588.569081	33.077822	0.000000	0.000000	3.659619	33.131327
1588.569081	33.178805	0.000000	0.000000	3.659321	33.206824
1588.569081	33.279109	0.000000	0.000000	3.659916	33.335208
1588.569081	33.379341	0.000000	0.000000	3.660808	33.416004
1588.569081	33.479448	0.000000	0.000000	3.660808	33.518149
1588.569081	33.580154	0.000000	0.000000	3.661402	33.618884
1588.569081	33.680271	0.000000	0.000000	3.661402	33.720922
1588.569081	33.780983	0.000000	0.000000	3.663186	33.821952
1588.569081	33.881778	0.000000	0.000000	3.662592	33.922517
1588.569081	33.982741	0.000000	0.000000	3.663781	34.023631
1588.569081	34.082907	0.000000	0.000000	3.661700	34.124218
1588.569081	34.183746	0.000000	0.000000	3.662294	34.226192
1588.569081	34.283950	0.000000	0.000000	3.663484	34.339767
1588.569081	34.384202	0.000000	0.000000	3.662889	34.420940
1588.569081	34.484271	0.000000	0.000000	3.663484	34.522363
1588.569081	34.585116	0.000000	0.000000	3.665268	34.643674
1588.569081	34.685697	0.000000	0.000000	3.664970	34.726791
1588.569081	34.786166	0.000000	0.000000	3.664673	34.831444
1588.569081	34.887002	0.000000	0.000000	3.664673	34.932820
1588.569081	34.987848	0.000000	0.000000	3.664970	35.035534
1588.569081	35.088501	0.000000	0.000000	3.665565	35.136208
1588.569081	35.189344	0.000000	0.000000	3.665565	35.248088
1588.569081	35.289464	0.000000	0.000000	3.665565	35.328070
1588.569081	35.390334	0.000000	0.000000	3.666457	35.429538
1588.569081	35.490833	0.000000	0.000000	3.665565	35.529812
1588.569081	35.591242	0.000000	0.000000	3.666457	35.632397
1588.569081	35.691823	0.000000	0.000000	3.666754	35.732499
1588.569081	35.792280	0.000000	0.000000	3.667349	35.835182
1588.569081	35.893151	0.000000	0.000000	3.667052	35.936396
1588.569081	35.993564	0.000000	0.000000	3.666754	36.036620
1588.569081	36.094441	0.000000	0.000000	3.667944	36.137353
1588.569081	36.194892	0.000000	0.000000	3.667646	36.250793
1588.569081	36.295890	0.000000	0.000000	3.667646	36.332502
1588.569081	36.396297	0.000000	0.000000	3.667646	36.432719
1588.569081	36.496742	0.000000	0.000000	3.667944	36.555379
1588.569081	36.596831	0.000000	0.000000	3.667944	36.637436
1588.569081	36.697618	0.000000	0.000000	3.668538	36.738629
1588.569081	36.797939	0.000000	0.000000	3.667944	36.821639
1588.569081	36.898108	0.000000	0.000000	3.668241	36.943399
1588.569081	36.998247	0.000000	0.000000	3.668538	37.045750
1588.569081	37.099138	0.000000	0.000000	3.668538	37.125118
1588.569081	37.199698	0.000000	0.000000	3.668241	37.247139
1588.569081	37.300660	0.000000	0.000000	3.668835	37.348160
1588.569081	37.401656	0.000000	0.000000	3.670025	37.427527
1588.569081	37.501692	0.000000	0.000000	3.668241	37.555078
1588.569081	37.602225	0.000000	0.000000	3.669727	37.636498
1588.569081	37.702409	0.000000	0.000000	3.669430	37.739003
1588.569081	37.802503	0.000000	0.000000	3.670322	37.860801
1588.569081	37.903407	0.000000	0.000000	3.671809	37.944340
1588.569081	38.004407	0.000000	0.000000	3.671214	38.043756
1588.569081	38.105163	0.000000	0.000000	3.671214	38.145935
1588.569081	38.205230	0.000000	0.000000	3.671809	38.247984
1588.569081	38.305686	0.000000	0.000000	3.670322	38.348405
1588.569081	38.406500	0.000000	0.000000	3.672106	38.449580
1588.569081	38.507253	0.000000	0.000000	3.671809	38.550504
1588.569081	38.607962	0.000000	0.000000	3.671214	38.650962
1588.569081	38.708163	0.000000	0.000000	3.670917	38.736048
1588.569081	38.808341	0.000000	0.000000	3.671809	38.857931
1588.569081	38.909158	0.000000	0.000000	3.671809	38.958797
1588.569081	39.010136	0.000000	0.000000	3.672403	39.038305
1588.569081	39.110441	0.000000	0.000000	3.672701	39.166906
1588.569081	39.211442	0.000000	0.000000	3.672701	39.246156
1588.569081	39.311613	0.000000	0.000000	3.672701	39.348688
1588.569081	39.412365	0.000000	0.000000	3.672998	39.470998
1588.569081	39.513400	0.000000	0.000000	3.672701	39.554272
1588.569081	39.614232	0.000000	0.000000	3.672998	39.657223
1588.569081	39.714288	0.000000	0.000000	3.672403	39.771981
1588.569081	39.815025	0.000000	0.000000	3.672998	39.851592
1588.569081	39.915321	0.000000	0.000000	3.672998	39.953936
1588.569081	40.015384	0.000000	0.000000	3.674187	40.054326
1588.569081	40.115623	0.000000	0.000000	3.673593	40.156195
1588.569081	40.216572	0.000000	0.000000	3.674187	40.257485
1588.569081	40.316977	0.000000	0.000000	3.673593	40.359997
1588.569081	40.417658	0.000000	0.000000	3.674187	40.460948
1588.569081	40.517999	0.000000	0.000000	3.674485	40.560772
1588.569081	40.618124	0.000000	0.000000	3.673890	40.663745
1588.569081	40.718933	0.000000	0.000000	3.673890	40.775101
1588.569081	40.819232	0.000000	0.000000	3.673593	40.855872
1588.569081	40.920113	0.000000	0.000000	3.674485	40.956947
1588.569081	41.020620	0.000000	0.000000	3.675377	41.079550
1588.569081	41.120983	0.000000	0.000000	3.674485	41.161635
1588.569081	41.221459	0.000000	0.000000	3.675674	41.262754
1588.569081	41.322145	0.000000	0.000000	3.674782	41.365252
1588.569081	41.422773	0.000000	0.000000	3.675674	41.465746
1588.569081	41.523428	0.000000	0.000000	3.675377	41.566813
1588.569081	41.624300	0.000000	0.000000	3.675377	41.669911
1588.569081	41.724375	0.000000	0.000000	3.676268	41.769607
1588.569081	41.825363	0.000000	0.000000	3.677755	41.872496
1588.569081	41.926309	0.000000	0.000000	3.676268	41.952169
1588.569081	42.027320	0.000000	0.000000	3.675971	42.075028
1588.569081	42.127788	0.000000	0.000000	3.676268	42.174817
1588.569081	42.228588	0.000000	0.000000	3.676268	42.256725
1588.569081	42.328958	0.000000	0.000000	3.677160	42.385033
1588.569081	42.429677	0.000000	0.000000	3.677160	42.463834
1588.569081	42.530107	0.000000	0.000000	3.677755	42.566833
1588.569081	42.630246	0.000000	0.000000	3.675971	42.687989
1588.569081	42.730880	0.000000	0.000000	3.677458	42.771533
1588.569081	42.831329	0.000000	0.000000	3.677160	42.871998
1588.569081	42.931941	0.000000	0.000000	3.676863	42.972660
1588.569081	43.032149	0.000000	0.000000	3.677755	43.075228
1588.569081	43.132329	0.000000	0.000000	3.677755	43.175028
1588.569081	43.233214	0.000000	0.000000	3.678350	43.276740
1588.569081	43.333728	0.000000	0.000000	3.677755	43.381217
1588.569081	43.434430	0.000000	0.000000	3.677458	43.482083
1588.569081	43.535245	0.000000	0.000000	3.677458	43.561210
1588.569081	43.635995	0.000000	0.000000	3.678052	43.685723
1588.569081	43.736283	0.000000	0.000000	3.678052	43.785866
1588.569081	43.836482	0.000000	0.000000	3.678350	43.864751
1588.569081	43.937257	0.000000	0.000000	3.678052	43.993394
1588.569081	44.037426	0.000000	0.000000	3.678944	44.075654
1588.569081	44.138139	0.000000	0.000000	3.678647	44.177030
1588.569081	44.239084	0.000000	0.000000	3.678350	44.277787
1588.569081	44.339342	0.000000	0.000000	3.680134	44.380276
1588.569081	44.439779	0.000000	0.000000	3.678944	44.480831
1588.569081	44.540442	0.000000	0.000000	3.677755	44.581253
1588.569081	44.640809	0.000000	0.000000	3.679539	44.683930
1588.569081	44.741311	0.000000	0.000000	3.679242	44.784247
1588.569081	44.842273	0.000000	0.000000	3.678944	44.885572
1588.569081	44.942813	0.000000	0.000000	3.679242	44.988019
1588.569081	45.042904	0.000000	0.000000	3.679836	45.088211
1588.569081	45.143862	0.000000	0.000000	3.679836	45.190746
1588.569081	45.243891	0.000000	0.000000	3.679539	45.299945
1588.569081	45.344397	0.000000	0.000000	3.679242	45.380838
1588.569081	45.445331	0.000000	0.000000	3.680728	45.481292
1588.569081	45.545502	0.000000	0.000000	3.680728	45.584485
1588.569081	45.646087	0.000000	0.000000	3.680431	45.689304
1588.569081	45.746609	0.000000	0.000000	3.680134	45.791728
